text	user_id	news_id	cluster
Recap...45 lied throughout speech while using grieving widow of Navy seal that died due to his incompetence. Hated in softer tone.	2919809929	politifact1180	3
His Promises ? What class of American is going to pay for it .I thing the 1 % should. Since Trump has not paid  Federal tax for 18 yrs	742095144275435520	politifact1180	3
Laughable ... we don't buy it ....	995881754	politifact1180	3
*LOW. ENERGY*.  Compare to Obama speech.... too much meds...	2731912942	politifact1180	3
Before his speech that u r bragging about he signed an EO to dismantle a clean water rule.	4262581180	politifact1180	3
...Super Great speech.  Thank you Mr.President!	259897044	politifact1180	3
Most presidential address so far. Trump shows he can play a politician if he wants to.	19535876	politifact1180	3
was as terrifying as they said it would be	833539971512356865	politifact1180	3
like always , bla, bla, bla	1335933042	politifact1180	3
So many ppl in positions their not qualified for! He started off by LYING!didn't drain the swamp he rehired the swamp turned to sewer!	785546413274914816	politifact1180	3
yes and he started to destroy environment! What a great America!	3804295155	politifact1180	3
A REAL PRESIDENT, not a Fake one, Finally!  Woof!	846633889	politifact1180	3
What a wonderful address to Congress !!	2485233738	politifact1180	3
Cohen has been in his position how long and states what needs to be done? What the hell has he been doing all these years?	558068896	politifact1180	3
Who Cares what he thinks !!!!!!!!!!!!!!!!!!!!!!!!	518020222	politifact1180	3
Went to his town hall. Steve ROCKS!	606106098	politifact1180	3
American government picky with protecting citizens	1727910001	politifact1180	3
Thank you	860156848762236930	politifact1180	3
I shocks me that you believe banning guns will solve all your problems when it really won't it will only make things worse and yes we do have a shooting problem but do you know where these shootings occure. In the most gun restricted places lick cicago.	2920992360	politifact1180	3
PLEASE READ AND SHARE	4900362437	politifact1180	3
Agreed	1164533220	politifact1180	3
Exactly omg	872865251909390336	politifact1180	3
Trump mentioned Las Vegas, and honored the heroes involved. Pay attention pinhead.	952557522807918606	politifact1180	3
The 2nd amendment isn't up for debate.  You don't get to decide what it means for citizens.  It's already been decided and you're on the losing end.	22571027	politifact1180	3
So what do you suggest? Confiscating 300 million guns?	750847401460633600	politifact1180	3
Sutherland Springs was devastated by gun violence at a place of worship. And in only the first 3 weeks of 2018, there were 11 shootings in American schools. #SOTU	137794015	politifact1180	3
In addition to mass violence in the headlines, #gunviolence is a daily tragedy in our country. 96 Americans are killed with guns everyday. 13,000 Americans are killed with guns each year. Thoughts and prayers are not enough. #SOTU	137794015	politifact1180	3
"16 May 2014: Led by Narendra Modi, a coalition of the Bharatiya Janata Party won a majority in the Indian general election. The incumbent Indian National Congress recorded its worst ever result.
#History
#OnThisDay"	187924264	politifact1180	3
"b. 16 May 1924: DAWDA JAWARA, Gambian politician; first president (1970-1994) and first prime minister (1962-1970) of The Gambia
#birthdays
#History"	187924264	politifact1180	3
Thank you Ryan!	23035763	politifact1180	3
We could very well see him making the case for war	225977098	politifact1180	3
I can feel a round of PTSD coming on.	2947910889	politifact1180	3
I hope this isn't true- though David  Nakamura is usually right on.	816351261314482177	politifact1180	3
I thought we weren't revealing our strategies any more?	40620132	politifact1180	3
Please support me ! Besiki Adamia	320042686	politifact1180	3
When I first saw your post I thought you might actually be a real Christian site. Tell me how the French president said anything that resembled trump? Also, you might want to tell those of us who don't worship trump exactly what being a patriot means.	4794304933	politifact1180	3
Gaslighting well-performed. Now we know he can read. How low the bar has dropped. Con man.	63820326	politifact1180	3
"I didn't exactly ""miss"" it - it was more of a conscious decision not to waste my time."	14794374	politifact1180	3
You didn't miss much.	4334981673	politifact1180	3
Why did SD need to interview the OH House rep? Why not add another GOP pol?  SD was just a body.	37486685	politifact1180	3
SD offered little insight, just complained about speech redundancy. Why not explore STC history?.	37486685	politifact1180	3
so glad I voted for Trump fed up with illegal immigrants damn liberal narrative	33362559	politifact1180	3
no thanks. In Sweden skiing and eating herring. Keeping a sharp eye out for terrorists, too.	2919848414	politifact1180	3
well I'd love to be skiing in Sweden, too.	15201979	politifact1180	3
Pretty impressive that Macron is doing this entire speech in English	1733553463	politifact1180	3
Emmanuel can't do shit to save The United States, it is too late.	537386860	politifact1180	3
Can he just stay as our president?  The one we have is not cutting it.	923893194	politifact1180	3
I think Macron is also pleading for a new iPhone X from Cook with that hair of his	766694026770644992	politifact1180	3
"3)..were ever truly enforced. Which begs the question, ""Where did All the money from that specifically allocated budget go?"" My guess: MISAPPROPRIATION, by the Clintons, the dems, & whoever else they needed to keep it under wraps....(cont...)
#QAnon #MAGA"	712681752628563968	politifact1180	3
yep.	713877778681171969	politifact1180	3
"+ #AndrewJohnson acquitted, 1st #Oscars, #ParkChungHee leads #SouthKorea coup, '#PetSounds' released, #PeteTownshend arrested, ""#WhenDovesCry"" released, final #Endeavour launch, #Erdogan at White House on #ThisDayInHistory: #May16 https://en.wikipedia.org/wiki/May_16 "	15296929	politifact1180	3
Stopsending $ to foreign countries and take care of America.  Children in YOUR DISTRICT living in poverty.	43009498	politifact1180	3
When you are Ridiculous enough to contort your self into knots to explain TRUMP & the Generals  you are an *embarrassment	11650472	politifact1180	3
don't understand. Says one thing and does opposite. Will help labor and appoints an anti labor secretary	3281829446	politifact1180	3
What the hell are you all using cocaine. Man U need to switch to weed Dude, it will mellow U out. Might make U nice.	3159901968	politifact1180	3
Roger go along my friend they someone ready to run if you don't	2330530663	politifact1180	3
Good boy Donald, you used your inside voice. You guys are unbelievable and incredibly hypocrites. And you r dangerous	339100391	politifact1180	3
Numbers and statistics are constructs of white supremacy. #FakeNews #FuckTrump	929385930594467840	politifact1180	3
This article proved there is no data about this issue, which means Trump can't be right.	929385930594467840	politifact1180	3
"I'm just saying,  Wolf got attacked for not being in tune with the ""spirit of the occasion"" (which was to celebrate journalism) but Sarah was? Sarah was there to cause a scene, and she, evidently, succeeded."	862656355378749440	politifact1180	3
USMC? THIS is why I NEVER waste my time listening to CNN, or ANY other MSM channels! W/ all the LIBS I now hear on both FNC & FBN, it's tough enough listening to them, most of the time! Marie Harf? Jessica Tarlov? Richard Foster? Etc. Etc. Etc.	836641132603809792	politifact1180	3
This is one of the reasons smart people don't watch CNN. Are their regular viewers even aware Macron is addressing Congress? I suppose CNN will give them the highlights and tell them what to think later.	937737835066650624	politifact1180	3
The only place where the truth will be told abt this potus. Thank you, Roland and tvone!	82480081	politifact1180	3
When presidents implement an urban agenda they focus on law & order & creating an environment for criminal activity	709424956476669952	politifact1180	3
